property_id,review_id,reviewer_name,reviewer_picture_url,reviewer_badges,review_date,rating,comments,disclaimer,localized_date,localized_review,language,reviewee_name
36314346,1344392277909879037,Kyle,https://a0.muscache.com/im/pictures/user/User/original/3c42486a-50c8-4ba4-8cc8-78bcb1a6b7e2.jpeg?aki_policy=profile_x_medium,None,Cory,2025-01-28T21:47:28.000Z,5,"This space is incredible. It's extremely clean, organized, quiet, private, and spacious. It's very comfortable and inviting. I quickly felt as if I was at home. What is more, Cory and Vanessa are responsive hosts. I will be sure to return. Thank you!",January 2025,,en
36314346,1339288980153488625,Aimee,https://a0.muscache.com/im/pictures/user/User/original/b1ad3380-1dd5-4365-b0be-b3a91d2aa189.jpeg?aki_policy=profile_x_medium,None,Cory,2025-01-21T20:48:07.000Z,5,"We had a great week at this Airbnb! Perfect for us to tour Calgary in and very close to the center. Very comfortable stay. We could always get through to Vanessa when we needed something and she was always responsive. Was great to be able to do all of our washing and the fridge also helped! Plus it’s always great to be able to watch a bit of Netflix on a tv. Overall, very happy with our stay. Would stay again for definite!",January 2025,,en
36314346,1327724764704065019,Gurbir,https://a0.muscache.com/im/pictures/user/User/original/cba38122-8e47-4900-918e-f3d48d43877c.jpeg?aki_policy=profile_x_medium,None,Cory,2025-01-05T21:52:05.000Z,5,"Clean, quiet, convenient location, and great hosts",January 2025,,en
36314346,1324140923719391456,Stefanie,https://a0.muscache.com/im/pictures/user/b42f67d2-d902-41c0-84c9-4fcf18473b00.jpg?aki_policy=profile_x_medium,None,Cory,2024-12-31T23:11:38.000Z,5,Clean and accommodating.  Would stay again,December 2024,,en
36314346,1312517163243623696,Jessica,https://a0.muscache.com/im/pictures/user/ffaa79b6-1c3e-48b0-9862-cb2e93faa097.jpg?aki_policy=profile_x_medium,None,Cory,2024-12-15T22:17:18.000Z,5,Great spot in such a central location! As a solo traveler this was exactly what I needed to pop in and out as I explored! And comfy pillows and lamps  :) would recommend!,December 2024,,en
36314346,1305232224042284556,Tania,https://a0.muscache.com/im/pictures/user/d6556086-c473-4bf1-96e5-7cc4b622d1a9.jpg?aki_policy=profile_x_medium,None,Cory,2024-12-05T21:03:26.000Z,4,"This place is very central do Calgary (From what I could tell), about 2 hours from Banff/Canmore and close to the airport.
Aside from being able to hear the upstairs neighbor walking around and listening to music, it was a peaceful stay, cozy and practical.
Would recommend!",December 2024,,en
36314346,1297281707084957399,Lacey,https://a0.muscache.com/im/pictures/user/User-528755587/original/eb5de900-7644-41d6-8426-180cbc057c79.jpeg?aki_policy=profile_x_medium,None,Cory,2024-11-24T21:47:10.000Z,5,"great, cozy little place. would happily stay again. thank you!",November 2024,,en
36314346,1292995007984401157,Michael William,https://a0.muscache.com/im/pictures/user/5a10170c-0d8f-4f56-a76b-85bfd757beec.jpg?aki_policy=profile_x_medium,None,Cory,2024-11-18T23:50:16.000Z,5,Was in a very good location with close proximity to a lot of good restaurants and a cafe. Was very clean and good space.,November 2024,,en
36314346,1289319795052050033,Annika,https://a0.muscache.com/im/pictures/user/User-468359120/original/8a4844bc-ded6-44ff-860c-e3e0326aa931.jpeg?aki_policy=profile_x_medium,None,Cory,2024-11-13T22:08:16.000Z,5,"Lovely basement studio, in walking distnace to downtown Calgary. All necesseties provided, comfy bed, spacious bathroom. Would stay again :)",November 2024,,en
36314346,1276944993527367255,Daymon,https://a0.muscache.com/im/pictures/user/User/original/479b9207-877f-439e-8973-efe91697f907.jpeg?aki_policy=profile_x_medium,None,Cory,2024-10-27T20:21:45.000Z,4,"Very good location, and close to downtown. Just smaller than expected",October 2024,,en
671115779168748813,1338593668530300533,Ed,https://a0.muscache.com/im/pictures/user/584fe0c6-be18-411d-aff9-8ffcc387d093.jpg?aki_policy=profile_x_medium,None,Carrie,2025-01-20T21:46:40.000Z,5,One of the best AirBnB’s that I have stayed at in Calgary. Felt right at home and some very nice touches. Would highly recommend!,January 2025,,en
671115779168748813,1330679937203429780,Sabina,https://a0.muscache.com/im/pictures/user/User/original/3b41f16a-76db-47bc-b5c9-be732737a82b.jpeg?aki_policy=profile_x_medium,None,Carrie,2025-01-09T23:43:29.000Z,5,"I was in town to visit my daughter who had just had had a baby. This place was in the area where she lived so great location for me as I did not have a car.  I was so impressed with the place and felt very comfortable and at home, everything I needed was there.   I didn’t really explore the area much as I mostly was visiting with my daughter but it seemed to be close to stores and restaurants and close to downtown area with a lovely view.  It must be lovely in spring and summer.  Would surely stay there again!",January 2025,,en
671115779168748813,1323372380810216199,Andreas & Pia,https://a0.muscache.com/im/pictures/user/cd8ba52e-5f5c-4883-b807-d8f05e05be93.jpg?aki_policy=profile_x_medium,None,Carrie,2024-12-30T21:44:41.000Z,5,"One of the best AirBnB's we've stayed at!
Really clean, modern kitchen, very nice bathroom, hotel-grade amenities, great view.

We stayed over Christmas and Carrie even had decorated the appartment and put up a small Christmas tree. I was great!",December 2024,,en
671115779168748813,1307487821477095116,Christopher William,https://a0.muscache.com/im/pictures/user/User/original/8e353cd4-cf1e-48f4-bb88-977f90aab75e.jpeg?aki_policy=profile_x_medium,None,Carrie,2024-12-08T23:44:54.000Z,4,"Would say my stay at Carrie and Hugo’s air bnb was very nice, easy to access and looked just like the listing. 

Upon arrival noticed that there was some hair on the bedding and a small little stain. 

Also noticed by the end of the first day that there is a lot of sound transfer between upstairs and downstairs. This isn’t a unit for those who are light sleepers as they are very heavy footed upstairs and up very early every morning. 

Overall was a good stay for 3 weeks and would definitely recommend it",December 2024,,en
671115779168748813,1290043093478717455,Katrina,https://a0.muscache.com/im/pictures/user/13f5ce75-e79d-43cd-ad70-2ecf1e05bcda.jpg?aki_policy=profile_x_medium,None,Carrie,2024-11-14T22:05:20.000Z,5,"Carrie’s place is cozy, beautifully decorated and incredibly thoughtfully laid out. Snacks and refreshments and a beautiful view were an added bonus. Carrie was friendly, and very responsive. Highly recommend her place.",November 2024,,en
671115779168748813,1276227584135682597,Kimberley,https://a0.muscache.com/im/pictures/user/a92597d9-d2dd-491b-b8fa-adda5aa85f4e.jpg?aki_policy=profile_x_medium,None,Carrie,2024-10-26T20:36:23.000Z,5,"Fabulous, comfortable, great view, thanks Carrie!",October 2024,,en
671115779168748813,1271886168292390716,Carolyn A.,https://a0.muscache.com/im/pictures/user/f1246fed-3d4c-43ec-8ce0-132ca53d1875.jpg?aki_policy=profile_x_medium,None,Carrie,2024-10-20T20:50:46.000Z,5,"Carrie's rental suite was beautifully appointed, cozy, and had incredible views of the city! I loved the patio garden, the light-filled living area, and the amenities offered. I would definitely recommend Carrie's rental property and hope to stay there again myself.",October 2024,,en
671115779168748813,1266796391330153588,Allison,https://a0.muscache.com/im/users/2808078/profile_pic/1351131531/original.jpg?aki_policy=profile_x_medium,None,Carrie,2024-10-13T20:18:17.000Z,5,"This is a beautiful and well-kept suite with a fantastic host who pays attention to detail. This was my second time here and the host’s high standards will ensure my return. The bed and linens are very comfortable, the bedroom is dark, and the host has thought of all the little things that make a difference. If you think of something you need, it’s likely there. The kitchen is well stocked and spotless.  Thank you to this incredible host.",October 2024,,en
671115779168748813,1250825508533953607,Angela,https://a0.muscache.com/im/pictures/user/7ded9c8d-9862-43f1-9720-5a746e23b569.jpg?aki_policy=profile_x_medium,None,Carrie,2024-09-21T19:27:00.000Z,5,"Wow! Was my first impression with Carries Air bnb. One of the best Air bnb’s I have rented. Carrie is very kind and thoughtful. The property had many extras! Cozy, clean & comfortable. 😊😊😊",September 2024,,en
671115779168748813,1245828967698634674,Susan,https://a0.muscache.com/im/pictures/user/User-17945724/original/9093d661-6105-41da-82c3-bda4c5255ac8.jpeg?aki_policy=profile_x_medium,None,Carrie,2024-09-14T21:59:46.000Z,5,"This was my second stay at Carrie's place for a week. The apartment is very clean, well-furnished, and full of the amenities you need for a longer stay. I felt right at home there. Very walkable neighborhood. Close to restaurants, several lovely grocery stores etc. I highly recommend staying at Carrie's place.",September 2024,,en
742747938616966708,1323429050091004806,Diptho,https://a0.muscache.com/im/pictures/user/5d2f3219-9560-49c6-a88f-948ecec873ac.jpg?aki_policy=profile_x_medium,None,Karolina,2024-12-30T23:37:16.000Z,5,"My partner and I absolutely loved our stay at Karolina’s loft! It was very welcoming, and offered a great night view of the Calgary Tower.  

Karolina was also very kind enough to share some of her favourite local spots in the city.",December 2024,,en
742747938616966708,1313940612444372573,Zara,https://a0.muscache.com/im/pictures/user/f45eeb21-c5c5-44aa-911a-64a7ba53592d.jpg?aki_policy=profile_x_medium,None,Karolina,2024-12-17T21:25:26.000Z,5,"Absolutely loved our stay, the loft was spotless, cosy, and location was great. Karolina was great with communication and made sure we had everything we needed. Wish we could have spent more time here.",December 2024,,en
742747938616966708,1312493965720736915,Robert,https://a0.muscache.com/im/users/11917168/profile_pic/1394490523/original.jpg?aki_policy=profile_x_medium,None,Karolina,2024-12-15T21:31:13.000Z,5,Enjoyed! Great place for my few nights in Calgary.,December 2024,,en
742747938616966708,1305997300742814105,Catherine,https://a0.muscache.com/im/pictures/user/9f381ee4-5832-49dc-827f-dcee7f83619d.jpg?aki_policy=profile_x_medium,None,Karolina,2024-12-06T22:23:30.000Z,5,"Bridgeland is a great quaint part of Calgary..
The suite has beautiful large windows and is tastefully decorated",December 2024,,en
742747938616966708,1302302374908890249,Nelly Marie,https://a0.muscache.com/im/pictures/user/9e7204e6-a9d0-4b95-9d80-a2d7b46f64a7.jpg?aki_policy=profile_x_medium,None,Karolina,2024-12-01T20:02:20.000Z,5,"My partner and I stayed in Karolina‘s beautiful suite for just a night but it was an amazing experience! The suite looks very new and stylishly furnished. Karolina sent us the information for the check-in already in the morning and registered our car for visitor parking. She was always very friendly and responded quickly. 
The place was very clean and looked as amazing as on the pictures. Close to the suite is a nice cafe for breakfast and a small supermarket. 
Thanks to Karolina for a wonderful stay!",December 2024,,en
742747938616966708,1256699323314913357,Christopher,https://a0.muscache.com/im/pictures/user/3699b87d-92c1-4d89-9ace-9b5a666ba671.jpg?aki_policy=profile_x_medium,None,Karolina,2024-09-29T21:57:13.000Z,5,"We had a great stay at Karolina’s place. It was spotless, comfortable and the big windows give the place a nice ambience. We didn’t have a car but found that Bridgeland has a number of great restaurants and businesses easily within walking distance and transit options are available nearby. Would stay here again in a heartbeat.",September 2024,,en
742747938616966708,1246526691900943327,Ella,https://a0.muscache.com/im/pictures/user/User-460350480/original/d023305a-5724-426b-a229-d74af23751eb.jpeg?aki_policy=profile_x_medium,None,Karolina,2024-09-15T21:06:01.000Z,5,"One of the best Airbnb stays we’ve ever had! My partner and I thoroughly enjoyed our time here. The space not only matches the photos but is even more stunning in person - bright, airy, and bathed in beautiful natural light. We especially loved how easy it was to walk to nearby shops and the charming sight of young families in the neighbourhood. It’s a warm, welcoming area that made us feel at home, even from miles away. On top of that, Karolina and her husband were outstanding hosts - genuinely friendly, thoughtful, and incredibly responsive. I highly recommend this place to anyone wanting a true Calgary experience!",September 2024,,en
742747938616966708,1216755834084563672,Kayla,https://a0.muscache.com/im/pictures/user/b58b2cde-6563-49b7-b8ef-c1d017b0ba30.jpg?aki_policy=profile_x_medium,None,Karolina,2024-08-05T19:16:38.000Z,5,It was a very nice place to stay! Thanks!,August 2024,,en
742747938616966708,1200846974747655379,Leila,https://a0.muscache.com/im/pictures/user/373d6a89-703f-4377-ada3-4b1adca032de.jpg?aki_policy=profile_x_medium,None,Karolina,2024-07-14T20:28:34.000Z,4,"Had a nice stay here during stampede. Hosts went above and beyond for us!

 It was very hot inside the suite when we arrived (no AC during a bit of a heatwave), but I messaged the host late at night about it and they had a brand new fan ready for us by following morning which was hugely appreciated. We also left a necklace at the suite and the host had it mailed to us. Very grateful for their responsiveness! Exceeded our expectations in that respect. 

The location was ok, walkable (25 min) to downtown. Some cafes and a couple bars nearby. Overall it was very expensive (stampede pricing!), but a good experience.",July 2024,,en
742747938616966708,1196516041599053858,Jason,https://a0.muscache.com/im/pictures/user/26f2a42b-e510-4f0c-9d53-18a533aa42ec.jpg?aki_policy=profile_x_medium,None,Karolina,2024-07-08T21:03:47.000Z,5,"Karolina was a great host and we enjoyed staying at her property. The property is exactly as described and pictured in the app, in very good condition and very well maintained. Check in was easy with a great self check-in process and Karolina proactively messaged us to get the process started. Karolina was always responsive and willing to help us, both with our stay and to enjoy our time in Calgary as well. The location of this place is also a wonderful neighborhood, with really nice bars, cafes, local restaurants and delicious ice cream all just 2-3 blocks from Karolina’s property. It was a great experience and we’d happily stay there again on our next return to Calgary!",July 2024,,en
47195089,1267499018729764279,Lisa,https://a0.muscache.com/im/pictures/user/User/original/0fc02e9f-fcd6-42d9-a5c2-c18722d023a7.jpeg?aki_policy=profile_x_medium,None,Madeline,2024-10-14T19:34:17.000Z,4,"Madeline’s place was a great location for a weekend stay in Calgary. Lots of local attractions nearby and a very walkable community. It is a basement suite so you can hear footsteps upstairs (which was no bother to me!) so if you want complete quiet, keep that in mind. Everything was exactly what I needed. Would definitely recommend.",October 2024,,en
47195089,1261753155228976524,峻杰,https://a0.muscache.com/im/pictures/user/fb0626a5-bd60-4068-b05a-2bd33ed46a2b.jpg?aki_policy=profile_x_medium,None,Madeline,2024-10-06T21:18:17.000Z,5,"The environment is clean, and the furniture and household items are well-equipped. The surrounding area is also very quiet. However, transportation is not very convenient, as both buses and trains require a bit of walking.",October 2024,,en
47195089,1251637845473013932,Isabelle,https://a0.muscache.com/im/pictures/user/8b4c695f-89c3-487c-884a-12ed07d6e2e0.jpg?aki_policy=profile_x_medium,None,Madeline,2024-09-22T22:20:58.000Z,4,"Madeline’s place is in a convenient location, a quiet, friendly neighbourhood. Around 15 minutes walk to the shops at Bridgeland and the C train.",September 2024,,en
47195089,1242219462949330041,Paige,https://a0.muscache.com/im/pictures/user/d489474c-7ef8-4640-9176-fe0844722fcc.jpg?aki_policy=profile_x_medium,None,Madeline,2024-09-09T22:28:19.000Z,5,Great place. Clean. Simple. Easy. New.,September 2024,,en
47195089,1226239540996179299,Clarice,https://a0.muscache.com/im/pictures/user/e9a64145-1430-46d3-84ec-06035afab809.jpg?aki_policy=profile_x_medium,None,Madeline,2024-08-18T21:19:04.000Z,4,It’s walkable distance to the city area. A nice and big dog park is few blocks away. The house is quiet and clean.,August 2024,,en
47195089,1224090264490974108,Michelle,https://a0.muscache.com/im/pictures/user/e6dbf4e5-97da-402b-a396-971a5e5a1f93.jpg?aki_policy=profile_x_medium,None,Madeline,2024-08-15T22:08:50.000Z,5,Great place to stay!,August 2024,,en
47195089,1208155079428147748,Valerie,https://a0.muscache.com/im/users/10461490/profile_pic/1415631877/original.jpg?aki_policy=profile_x_medium,None,Madeline,2024-07-24T22:28:28.000Z,5,Peaceful and clean place.  Amazing park a few houses down.,July 2024,,en
47195089,1201622877437057943,Seo Ho,https://a0.muscache.com/im/pictures/user/79e9698b-caa3-4a7d-af44-2839a3347c95.jpg?aki_policy=profile_x_medium,None,Madeline,2024-07-15T22:10:09.000Z,5,Absolutely fantastic place to stay! Super close to the tram to the city but far enough that you had your own private and safe space where it was easy to access! Would definitely recommend if you’re visiting Calgary.,July 2024,,en
47195089,1198731475090845892,Emma,https://a0.muscache.com/im/pictures/user/User-343450957/original/5734a05d-5a3d-4213-8d6e-43dcb5fa4d2e.jpeg?aki_policy=profile_x_medium,None,Madeline,2024-07-11T22:25:27.000Z,5,Very happy with our stay. Will be booking this much in advance for the same time next year!,July 2024,,en
47195089,1192118981742014434,Winnie,https://a0.muscache.com/im/users/14799632/profile_pic/1436150128/original.jpg?aki_policy=profile_x_medium,None,Madeline,2024-07-02T19:27:36.000Z,5,"Short walking distance to a park that oversees downtown skyscape.  Can see fireworks from this park.
The place is in a nice and serene residential area on a little hill.
It is also well equipped even has iron.",July 2024,,en
873415992299458215,1341457796386053986,Andrée-Anne,https://a0.muscache.com/im/pictures/user/b9031539-9560-4948-8d3f-394451882bcd.jpg?aki_policy=profile_x_medium,None,Jessica,2025-01-24T20:37:10.000Z,5,"Appartement was pristine, very clean and comfortable.  It is quiet with a calming view of the neighborhood with Inglewood  stores, cafes and restaurants in walking distance.  I felt at home and would come back anytime.  Thank you!",January 2025,,en
873415992299458215,1338586891838521184,Houzaifa,https://a0.muscache.com/im/pictures/user/User/original/55ee2d10-94be-4ebc-95a0-0285e01b11fc.jpeg?aki_policy=profile_x_medium,None,Jessica,2025-01-20T21:33:12.000Z,5,Good place,January 2025,,en
873415992299458215,1333481500272300433,Kennedy,https://a0.muscache.com/im/pictures/user/5cc6b0d2-1fa0-45c1-bd7b-efac6e1caaa0.jpg?aki_policy=profile_x_medium,None,Jessica,2025-01-13T20:29:42.000Z,5,Our second stay at Jessica’s & loved every moment. The unit had everything we needed and the location was perfect. Thank you!!,January 2025,,en
873415992299458215,1324846429839177725,Tracy,https://a0.muscache.com/im/pictures/user/65efdabc-6932-415f-a70c-8fe819b9b57a.jpg?aki_policy=profile_x_medium,None,Jessica,2025-01-01T22:33:21.000Z,5,"Jessica's place was great. One of the cleanest places, bright, great location, everything we needed for an extended stay. Jessica was quick to respond to questions. Would definitely recommend and stay here again.",January 2025,,en
873415992299458215,1320522779706788549,Susan,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,None,Jessica,2024-12-26T23:23:02.000Z,5,What a wonderful experience!  Exceptional space and comfort!  Would highly recommend for anyone travelling to Calgary.,December 2024,,en
873415992299458215,1306762224645984180,Lia,https://a0.muscache.com/im/pictures/user/71e87444-607d-43a6-ba3a-faa08ca1fe98.jpg?aki_policy=profile_x_medium,None,Jessica,2024-12-07T23:43:16.000Z,5,"One of the most thoughtfully laid out Airbnbs I have ever stayed at, in the most lovely, centrally located, walkable neighbourhood. Easy check-in and checkout, and spotlessly clean. I will definitely be back; thank you for the perfect stay!",December 2024,,en
873415992299458215,1301648549953395694,Valerie,https://a0.muscache.com/im/pictures/user/User/original/d4345ba3-5207-4f71-b780-7a959fb245f1.jpeg?aki_policy=profile_x_medium,None,Jessica,2024-11-30T22:23:18.000Z,5,"Second stay here and planning to stay again next time I am in town.
Great location for my needs.",November 2024,,en
873415992299458215,1298010394806664260,Sarah,https://a0.muscache.com/im/users/18864679/profile_pic/1407457894/original.jpg?aki_policy=profile_x_medium,None,Jessica,2024-11-25T21:54:56.000Z,5,"Great place, clean, two bathrooms. It was -17 degrees outside and the condo stayed warm. You can't hear the neighbours, well isolated  I like it!",November 2024,,en
873415992299458215,1287846733805309423,Kennedy,https://a0.muscache.com/im/pictures/user/5cc6b0d2-1fa0-45c1-bd7b-efac6e1caaa0.jpg?aki_policy=profile_x_medium,None,Jessica,2024-11-11T21:21:34.000Z,5,"I can’t say enough good things about Jessica’s apartment. Beautiful layout, well stocked, great location. Perfect for a long weekend getaway. We really appreciated Jessica’s responsiveness and how clean the unit was! We will definitely be returning.",November 2024,,en
873415992299458215,1285002043394465467,Chantelle,https://a0.muscache.com/im/pictures/user/b856d4cd-8c9a-46ef-85d4-0eb48e081250.jpg?aki_policy=profile_x_medium,None,Jessica,2024-11-07T23:09:40.000Z,5,"This place is really comfortable in an excellent location. It also has lots of natural light. Jessica is very helpful and accommodating, which travellers always appreciate.",November 2024,,en
1017444351066240000,1337932061057950891,Issa,https://a0.muscache.com/im/pictures/user/User-91023395/original/71d0e456-e0fe-45f1-b6fb-c91a19b70303.jpeg?aki_policy=profile_x_medium,None,Sara,2025-01-19T23:52:10.000Z,4,overall good place to stay,January 2025,,en
1017444351066240000,1325548539241688902,Yit Seem,https://a0.muscache.com/im/pictures/user/82a2a069-92bc-491f-9fdf-809ec23cb9df.jpg?aki_policy=profile_x_medium,None,Sara,2025-01-02T21:48:19.000Z,5,"Very chic and homely. The apartment felt stylish with the deco laid out around the apartment. It has a great view of the river and is being in the edge of the city, quite peaceful.",January 2025,,en
1017444351066240000,1320432287746701270,Chi,https://a0.muscache.com/im/pictures/user/9a4a3ec9-0d55-4512-9783-abeff01fb3ce.jpg?aki_policy=profile_x_medium,None,Sara,2024-12-26T20:23:14.000Z,5,"Amazing place! Feels like a home, with a soul and has many thoughtful niceties throughout.  Great location too, near downtown and the train station.  Definitely recommend staying here!",December 2024,,en
1017444351066240000,1302387040903778191,Yeonbin,https://a0.muscache.com/im/pictures/user/User-122077028/original/ac070148-cfc9-4f3d-b3df-9667752d94e8.jpeg?aki_policy=profile_x_medium,None,Sara,2024-12-01T22:50:33.000Z,5,Highly recommended. Amazing location and view. The place is clean and feels cozy.,December 2024,,en
1017444351066240000,1298031919778869286,Simran,https://a0.muscache.com/im/pictures/user/89fdf72b-984d-4be7-a6c1-e1f27d660e70.jpg?aki_policy=profile_x_medium,None,Sara,2024-11-25T22:37:42.000Z,5,"Sara is awesome, would definitely recommend the airbnb!",November 2024,,en
1017444351066240000,1292899244498925821,Jim,https://a0.muscache.com/im/users/5778018/profile_pic/1411343450/original.jpg?aki_policy=profile_x_medium,None,Sara,2024-11-18T20:40:00.000Z,5,Sara’s place was PERFECT for our needs. We stayed for one week on business trip and found the location to be great for walking to the convention centre and downtown. It was very clean and exactly as described. Sara’s place was extremely comfortable and very quiet - just what we wanted. There were so many amenities and thoughtful touches to make our stay in Calgary even better. Thanks Sara - we’d happily stay in your place again!,November 2024,,en
1017444351066240000,1287180471987929788,Shruti,https://a0.muscache.com/im/pictures/user/f9d5cc4a-0944-4c80-aa14-c126ba2afc8a.jpg?aki_policy=profile_x_medium,None,Sara,2024-11-10T23:17:49.000Z,5,"We had an incredible stay! Sara went above and beyond to make the unit available for us last minute, which truly saved our trip after some issues with another place. The space is beautiful, thoughtfully stocked, and filled with eco-friendly, chemical-free products. Communication was fantastic, and we felt right at home. Highly recommend this wonderful Airbnb!",November 2024,,en
1017444351066240000,1281365200934859992,Allison,https://a0.muscache.com/im/pictures/user/User/original/573c110e-5184-4b53-8e1b-b65e78cb0a4a.jpeg?aki_policy=profile_x_medium,None,Sara,2024-11-02T22:43:55.000Z,5,An amazing host and apartment! Beautifully decorated and stocked with everything you might need. Sara is incredibly helpful and responsive. I’d book again in a heartbeat!,November 2024,,en
1017444351066240000,1276964339081091473,Willa,https://a0.muscache.com/im/pictures/user/User/original/fc961942-89ad-420d-8099-302838acfecd.jpeg?aki_policy=profile_x_medium,None,Sara,2024-10-27T21:00:11.000Z,5,"This AirBnb is in a great location and has a wonderful scenic view. The host provided lots of materials such as hygiene products, cleaning products, and other utensils. Sara is very responsive and flexible. Would stay here again!",October 2024,,en
1017444351066240000,1274780046764652626,Izabelle,https://a0.muscache.com/im/users/32259069/profile_pic/1430399025/original.jpg?aki_policy=profile_x_medium,None,Sara,2024-10-24T20:40:23.000Z,5,"Sarah is a wonderful host and the place is cozy, peaceful, well designed and very clean! I often stay in this building when I come to calagry for an annual conference and this unit had the best view! Sarah made this a wonderful stay. I highly recommend!",October 2024,,en
881954586936903353,1342983994300312671,Carla,https://a0.muscache.com/im/pictures/user/f2592f5a-d2c8-4dfb-905f-38ae311da5dd.jpg?aki_policy=profile_x_medium,None,Jacob,2025-01-26T23:09:27.000Z,5,"Jake & Hailey were very clear on their instructions for check in and check out. They were very responsive when we did not know how to use the garage door opener ahaha. The place is beautiful. It’s a bit small but it’s still perfect for what you need. It has a fully equipped bathroom, kitchen, a small dining area, and living room. It was perfectly located not in the middle of downtown but very close to it. It made getting to locations a lot easier! They also give underground parking which for some is very important because Calgary parking is not cheap! I would stay with Jake & Hailey again!

Thank you again
Carla",January 2025,,en
881954586936903353,1341467887169190087,Jumoke,https://a0.muscache.com/im/pictures/user/User/original/920ee8fe-367e-4833-a0e3-7ee88a7bf1df.jpeg?aki_policy=profile_x_medium,None,Jacob,2025-01-24T20:57:13.000Z,5,"Jake and Hailey were very kind and responsive. I booked last minute and they were accommodating. Their loft apartment is beautiful and so cozy and comfortable. The bed wow. The view Wow! The customer service of the host 10 10 10
Across the board. I can’t wait to travel back to Calgary so that I can book with Jake and Hailey. Amazing oh and there’s parking .the instructions and the FOB of all things worked. Many times the fobs don’t work or the instructions are wrong. Jake and Hailey are great host.",January 2025,,en
